Time of the day,Hour of Time,Mode,Stop Name,Avg. Delay Seconds
Earlymorning,5,B,TOUR ET TAXIS,358.462519936
Earlymorning,5,B,TOULOUSE,274.688034188
Earlymorning,5,B,TOMBERG,360.195121951
Earlymorning,5,B,TIMMERMANS,367.146341463
Earlymorning,5,B,THYS,300.935828877
Earlymorning,5,B,THYM,238.098850575
Earlymorning,5,B,THUMAS,329.279411765
Earlymorning,5,B,THIRY-WOLUWE,351.936758893
Earlymorning,5,B,THIEFFRY,951.4
Earlymorning,5,B,TERDELT,261.624413146
Earlymorning,5,B,TERCOIGNE,517.270270270
Earlymorning,5,B,TAMARIS,271.122119816
Earlymorning,5,B,SUEDE,339.849821216
Earlymorning,5,B,STRATEGIE,380.422764228
Earlymorning,5,B,STOCKEL,403.695652174
Earlymorning,5,B,STIENON,393.46875
Earlymorning,5,B,STEURS,739.130434783
Earlymorning,5,B,STEPHENSON,223.162162162
Earlymorning,5,B,STATUAIRES,554.013888889
Earlymorning,5,B,STATION LOT,323.196078431
Earlymorning,5,B,STADE FALLON,403.559782609
Earlymorning,5,B,SQ. DU CENTENAIRE,298.527851459
Earlymorning,5,B,SPORTCENTRUM,373.316513761
Earlymorning,5,B,SPEECKAERT,361.192660550
Earlymorning,5,B,SORENSEN,380.473880597
Earlymorning,5,B,SLEGERS,376.958904110
Earlymorning,5,B,SIPPELBERG,337.371212121
Earlymorning,5,B,SIMPSON,315.968944099
Earlymorning,5,B,SIMONIS,346.723384895
Earlymorning,5,B,SIBELIUS,244.633333333
Earlymorning,5,B,SERRES ROYALES,314.948616601
Earlymorning,5,B,SERBIE,371.828828829
Earlymorning,5,B,SEPT ETOILES,219.322580645
Earlymorning,5,B,SCIENCE,365.520871143
Earlymorning,5,B,SCHWEITZER,238.28
Earlymorning,5,B,SCHUMAN,305.822814399
Earlymorning,5,B,SCHOONEJANS,348.932038835
Earlymorning,5,B,SCHOLA EUROPEA,331.980676329
Earlymorning,5,B,SCHEUT,274.065527066
Earlymorning,5,B,SCHERDEMAEL,193.015625
Earlymorning,5,B,SCHAERBEEK GARE,218.636627907
Earlymorning,5,B,SAVONNERIE,355.743902439
Earlymorning,5,B,SAINTE-FAMILLE,259.384905660
Earlymorning,5,B,SAINTE-ANNE,331.891608392
Earlymorning,5,B,SAINTE-ALLIANCE,516.855072464
Earlymorning,5,B,SAINTE-ALIX,466.837837838
Earlymorning,5,B,SAINT-VINCENT,357.899705015
Earlymorning,5,B,SAINT-JOSSE,351.511194030
Earlymorning,5,B,SAINT-GUIDON,304.063348416
Earlymorning,5,B,SAINT-DENIS,314.578125
Earlymorning,5,B,SAINT-ANTOINE,321.488
Earlymorning,5,B,SACRE-COEUR,345.127450980
Earlymorning,5,B,SABCA,324.147058824
Earlymorning,5,B,RUISBROEK CENTRUM,337.739273927
Earlymorning,5,B,RUE LONGUE,316.032
Earlymorning,5,B,RUE DE L'OBUS,278.673378076
Earlymorning,5,B,RUE AU BOIS,508.666666667
Earlymorning,5,B,RTL HOUSE,355.427480916
Earlymorning,5,B,ROYALE,348.353545735
Earlymorning,5,B,ROUPPE,301.703703704
Earlymorning,5,B,ROSA PARKS,398.416856492
Earlymorning,5,B,ROODEBEEK,384.185483871
Earlymorning,5,B,RONCES,490.21875
Earlymorning,5,B,ROI VAINQUEUR,682
Earlymorning,5,B,ROI BAUDOUIN,371.059405941
Earlymorning,5,B,ROGIER,361.029154519
Earlymorning,5,B,RODIN,350.096618357
Earlymorning,5,B,ROCHEFORT,373.953191489
Earlymorning,5,B,RIVE GAUCHE,401.19
Earlymorning,5,B,RIVE DROITE,290.490909091
Earlymorning,5,B,RITTWEGER,483.235294118
Earlymorning,5,B,RIETHUISEN,368.495786517
Earlymorning,5,B,RIBAUCOURT,351.273408240
Earlymorning,5,B,RESISTANCE,304.141025641
Earlymorning,5,B,RENIERS,355.333333333
Earlymorning,5,B,RENE GOBERT,381.902298851
Earlymorning,5,B,RELAIS,233.711864407
Earlymorning,5,B,RAMIER,356.472622478
Earlymorning,5,B,RADIUM,391.307692308
Earlymorning,5,B,RACING,417.833333333
Earlymorning,5,B,QUETELET,403.058201058
Earlymorning,5,B,QUATRE-VENTS,368.617486339
Earlymorning,5,B,QUART.ST-BONIFACE,303.530275229
Earlymorning,5,B,PTE D'ANDERLECHT,266.036082474
Earlymorning,5,B,PRISON,458.733870968
Earlymorning,5,B,PRINCE LEOPOLD,418.902439024
Earlymorning,5,B,PRINCE DE LIEGE,324.607758621
Earlymorning,5,B,PRINCE D'ORANGE,472.530864198
Earlymorning,5,B,PRINC. ELISABETH,273.180693069
Earlymorning,5,B,PRESSE,401.011029412
Earlymorning,5,B,PRES COMMUNS,305.103646833
Earlymorning,5,B,POUCHKINE,412.220264317
Earlymorning,5,B,PORTE DE NINOVE,338.371428571
Earlymorning,5,B,PORTE DE NAMUR,325.492279746
Earlymorning,5,B,PORTE DE HAL,298.980535280
Earlymorning,5,B,PORTE DE FLANDRE,371.341666667
Earlymorning,5,B,PONT ALBERT,285
Earlymorning,5,B,POMMIER,217.472602740
Earlymorning,5,B,POGGE,322.033210332
Earlymorning,5,B,PLEIADES,223.680094787
Earlymorning,5,B,PLASKY,343.569051581
Earlymorning,5,B,PLACE SAINT-JOB,327.089147287
Earlymorning,5,B,PICARDIE,250.285714286
Earlymorning,5,B,PICARD,340.739436620
Earlymorning,5,B,PEYO,829.444444444
Earlymorning,5,B,PEUPLIERS,419.862068966
Earlymorning,5,B,PETITE ILE,327.785714286
Earlymorning,5,B,PETIT SABLON,855.714285714
Earlymorning,5,B,PETERBOS,292.188605108
Earlymorning,5,B,PETER BENOIT,313.127848101
Earlymorning,5,B,PERMEKE,287.418518519
Earlymorning,5,B,PECHERIES,472.767857143
Earlymorning,5,B,PEAGE,294.449373192
Earlymorning,5,B,PAVILLONS MEUDON,372.835443038
Earlymorning,5,B,PAVILLON,264.294117647
Earlymorning,5,B,PAULSEN,256.291666667
Earlymorning,5,B,PAUL LEDUC,334.009779951
Earlymorning,5,B,PATTON,814.416666667
Earlymorning,5,B,PATRIE,255.591836735
Earlymorning,5,B,PATHE,958
Earlymorning,5,B,PASTEUR,545.177777778
Earlymorning,5,B,PARC MONNET,320.325443787
Earlymorning,5,B,PARC MALOU,402.435714286
Earlymorning,5,B,PARC LEOPOLD,342.793357934
Earlymorning,5,B,PARC ELISABETH,405.291793313
Earlymorning,5,B,PAPENKASTEEL,302.08
Earlymorning,5,B,PAMPOEL,362.774647887
Earlymorning,5,B,PALFIJN,272.333333333
Earlymorning,5,B,PALAIS 12,457.181818182
Earlymorning,5,B,PAIX,237.239583333
Earlymorning,5,B,PAGODES,388.752525253
Earlymorning,5,B,PADUWA,279.652733119
Earlymorning,5,B,PADDOCK,452.55
Earlymorning,5,B,OUD KAPELLEKE,245.901993355
Earlymorning,5,B,OSSEGHEM,295.126582278
Earlymorning,5,B,ORBAN,341.566750630
Earlymorning,5,B,OPTIMISME,341.926267281
Earlymorning,5,B,OPPEM,194.5
Earlymorning,5,B,OPALE,372.635193133
Earlymorning,5,B,ONZE NOVEMBRE,470.666666667
Earlymorning,5,B,OCEAN ATLANTIQUE,930.7
Earlymorning,5,B,OBSERVATOIRE,513.635135135
Earlymorning,5,B,NOTRE-DAME,258.781308411
Earlymorning,5,B,NICOLAY,248.735714286
Earlymorning,5,B,NEUBERGER,387.996240602
Earlymorning,5,B,NERVIENS,289.936619718
Earlymorning,5,B,NEREUS,374.133802817
Earlymorning,5,B,NEKKERSDAL,477.670588235
Earlymorning,5,B,NEERSTALLE,304.5625
Earlymorning,5,B,NEERPEDE,176.243902439
Earlymorning,5,B,NATATION,294.060913706
Earlymorning,5,B,NAPOLEON,508.208333333
Earlymorning,5,B,MYSTERE,367.033557047
Earlymorning,5,B,MUSEUM,415.507726269
Earlymorning,5,B,MUSEE D'IXELLES,293.248858447
Earlymorning,5,B,MOZART,381.128205128
Earlymorning,5,B,MOUNIER,359.695121951
Earlymorning,5,B,MOUETTES,881.75
Earlymorning,5,B,MOSTINCK,976.25
Earlymorning,5,B,MOORTEBEEK,140.611940299
Earlymorning,5,B,MOONENS,304.814814815
Earlymorning,5,B,MONTJOIE,362.522935780
Earlymorning,5,B,MONTGOMERY,319.088832487
Earlymorning,5,B,MONTANA,560.21875
Earlymorning,5,B,MONTALD,394.528455285
Earlymorning,5,B,MONT KEMMEL,305.153846154
Earlymorning,5,B,MONNOYER,306.090425532
Earlymorning,5,B,MOMMAERTS,340.572580645
Earlymorning,5,B,MOLIERE-LONGCHAMP,356.266917293
Earlymorning,5,B,MOENSBERG GARE,436.784
Earlymorning,5,B,MIROIR,312.732441472
Earlymorning,5,B,MIRAVAL,487.610062893
Earlymorning,5,B,MINNEMOLEN,361.817567568
Earlymorning,5,B,MIDDELWEG,340.944444444
Earlymorning,5,B,MICHIELS,371.441558442
Earlymorning,5,B,MICHEL-ANGE,385.332453826
Earlymorning,5,B,MEYLEMEERSCH,531.2
Earlymorning,5,B,MEUDON,325.686991870
Earlymorning,5,B,MERTENS,481.6
Earlymorning,5,B,MERODE,364.251533742
Earlymorning,5,B,MERCURE,418.870588235
Earlymorning,5,B,MERCHTEM,290.137546468
Earlymorning,5,B,MERCATOR,260.985185185
Earlymorning,5,B,MELARD,380.786764706
Earlymorning,5,B,MEISER,359.339195980
Earlymorning,5,B,MEIR,280.512014787
Earlymorning,5,B,MAX-PLASKY,689.962962963
Earlymorning,5,B,MAX WALLER,335.912891986
Earlymorning,5,B,MATISSE,204.797297297
Earlymorning,5,B,MASUI,241.966346154
Earlymorning,5,B,MARTIN LUTH. KING,472.2
Earlymorning,5,B,MARLY,331.314285714
Earlymorning,5,B,MARIE-CHRISTINE,359.291497976
Earlymorning,5,B,MARIE DEPAGE,346.689655172
Earlymorning,5,B,MARIE CURIE,626.04
Earlymorning,5,B,MARICOLLES,212.497942387
Earlymorning,5,B,MARGUERITE,326.175675676
Earlymorning,5,B,MAREYDE,470.257575758
Earlymorning,5,B,MARCEL THIRY,373.135728543
Earlymorning,5,B,MANOIR D'ANJOU,515.666666667
Earlymorning,5,B,MANNEKEN-PIS,327.267716535
Earlymorning,5,B,MALIBRAN,535.521428571
Earlymorning,5,B,MAISON D'ERASME,386.450704225
Earlymorning,5,B,MAI,345.260869565
Earlymorning,5,B,MAES,367.677514793
Earlymorning,5,B,MAELBEEK,289.842995169
Earlymorning,5,B,MADOU,386.565079365
Earlymorning,5,B,MACHTENS,297.517265193
Earlymorning,5,B,MA CAMPAGNE,434.093023256
Earlymorning,5,B,LUXEMBOURG,398.771170314
Earlymorning,5,B,LUTHER,370.515151515
Earlymorning,5,B,LOYAUTE,377.148788927
Earlymorning,5,B,LOWET,359.128919861
Earlymorning,5,B,LOUTRIER,400.745098039
Earlymorning,5,B,LOUIS HAP,323.275862069
Earlymorning,5,B,LOUIS BERTRAND,274.729357798
Earlymorning,5,B,LOT STATION,299.96875
Earlymorning,5,B,LORGE,431.906593407
Earlymorning,5,B,LONGCHAMP,412.606217617
Earlymorning,5,B,LONG BONNIER,397.870967742
Earlymorning,5,B,LOISIRS,257.938144330
Earlymorning,5,B,LIVINGSTONE,268.55625
Earlymorning,5,B,LIVERPOOL,233.436781609
Earlymorning,5,B,LIBERTE,325.899543379
Earlymorning,5,B,LEVURE,337.624309392
Earlymorning,5,B,LEVIE,393.770833333
Earlymorning,5,B,LES 3 TILLEULS,355.099730458
Earlymorning,5,B,LEROY,393.026548673
Earlymorning,5,B,LEPOUTRE,350.036585366
Earlymorning,5,B,LEOPOLD III,303.539094650
Earlymorning,5,B,LEOPOLD I,328.880174292
Earlymorning,5,B,LENNEKE MARE,360.580110497
Earlymorning,5,B,LEMAN,365.528712871
Earlymorning,5,B,LEKAERTS,280.421348315
Earlymorning,5,B,LE ROUX,400.090277778
Earlymorning,5,B,LATINIS,273.081761006
Earlymorning,5,B,LANGEVELD,297.285714286
Earlymorning,5,B,LAINE,301.977477477
Earlymorning,5,B,LABEUR,419.404255319
Earlymorning,5,B,LA CHASSE,361.929347826
Earlymorning,5,B,KURTH,238.617647059
Earlymorning,5,B,KRUIPWEG,299.434210526
Earlymorning,5,B,KRAAINEM,357.917705736
Earlymorning,5,B,KONKEL,291.595628415
Earlymorning,5,B,KEYM,348.385802469
Earlymorning,5,B,KERK VILVOORDE,312.636363636
Earlymorning,5,B,KERK RUISBROEK,322.356347439
Earlymorning,5,B,KELLE,493
Earlymorning,5,B,KATTENBERG,447.045454545
Earlymorning,5,B,KARREVELD,302.865724382
Earlymorning,5,B,KAREL BOGAERD,345.839721254
Earlymorning,5,B,KAPEL RUISBROEK,345.621428571
Earlymorning,5,B,JUPITER,403.266666667
Earlymorning,5,B,JULES BORDET,296.772594752
Earlymorning,5,B,JOURDAN,351.958149780
Earlymorning,5,B,JOSEPH BAECK,288.690875233
Earlymorning,5,B,JOSAPHAT,241.791497976
Earlymorning,5,B,JORDAEN,315.381355932
Earlymorning,5,B,JEU DE BALLE,324.1875
Earlymorning,5,B,JESPERS,343.528301887
Earlymorning,5,B,JEANNE HERREMAN,478.431034483
Earlymorning,5,B,JEANNE,205.718978102
Earlymorning,5,B,JAMBLINNE DE MEUX,376.933014354
Earlymorning,5,B,JAKOB SMITS,313.353711790
Earlymorning,5,B,JACQUES BREL,270.224080268
Earlymorning,5,B,JACOBS FONTAINE,399.546511628
Earlymorning,5,B,INTERNATIONAL,352.397260274
Earlymorning,5,B,INTERNAT. SCHOOL,399.565217391
Earlymorning,5,B,IMPRIMERIE,339.903225806
Earlymorning,5,B,ILE SAINTE-HELENE,364.539240506
Earlymorning,5,B,IDALIE,369.82
Earlymorning,5,B,ICHEC,331.747800587
Earlymorning,5,B,HYMANS,364.992063492
Earlymorning,5,B,HUNDERENVELD,253.470588235
Earlymorning,5,B,HUMANITE,187.166666667
Earlymorning,5,B,HUART-HAMOIR,235.422680412
Earlymorning,5,B,HOUZEAU,495.987951807
Earlymorning,5,B,HOUWAERT,259.573170732
Earlymorning,5,B,HOSPICES,436.591549296
Earlymorning,5,B,HOPITAL BRUGMANN,355.415929204
Earlymorning,5,B,HOPITAL BRACOPS,210.544354839
Earlymorning,5,B,HOP.STE-ELISABETH,668.2
Earlymorning,5,B,HOP. SAINT-PIERRE,232.258992806
Earlymorning,5,B,HOP. MILITAIRE,264.920418006
Earlymorning,5,B,HOP. ETT.-IXELLES,325.772727273
Earlymorning,5,B,HOP. DES ENFANTS,396.198529412
Earlymorning,5,B,HOOGVELD,256
Earlymorning,5,B,HOOGBOSCH,222.630824373
Earlymorning,5,B,HOMBORCH,458.327137546
Earlymorning,5,B,HOF TER MUSSCHEN,363.469333333
Earlymorning,5,B,HOF TEN BERG,311.870036101
Earlymorning,5,B,HOEDEMAEKERS,273.152631579
Earlymorning,5,B,HEYSEL,357.960725076
Earlymorning,5,B,HEYDENBERG,349.229580574
Earlymorning,5,B,HET VEROOST,379.389743590
Earlymorning,5,B,HERRMANN-DEBROUX,348.338129496
Earlymorning,5,B,HEROS,520.185840708
Earlymorning,5,B,HERMES,340.860215054
Earlymorning,5,B,HERMAN,323.243902439
Earlymorning,5,B,HELLEVELT,264.924528302
Earlymorning,5,B,HELDENPLEIN,290.170731707
Earlymorning,5,B,HEILIGENBORRE,629.254237288
Earlymorning,5,B,HEEMBEEK,267.534322820
Earlymorning,5,B,HAREN,295.16
Earlymorning,5,B,HANSSENSPARK,403.658536585
Earlymorning,5,B,HANNETONS,451.285714286
Earlymorning,5,B,HANKAR,385.909836066
Earlymorning,5,B,GUTENBERG,330.099041534
Earlymorning,5,B,GULLEDELLE,302.451456311
Earlymorning,5,B,GUILLAUME,268.213457077
Earlymorning,5,B,GUILL. DE GREEF,390.846153846
Earlymorning,5,B,GUI,481.281690141
Earlymorning,5,B,GUEUX,338.517777778
Earlymorning,5,B,GROELSTVELD,280.193548387
Earlymorning,5,B,GRIOTTES,337.923076923
Earlymorning,5,B,GRAND-PLACE,312.413793103
Earlymorning,5,B,GRAND SABLON,300.751724138
Earlymorning,5,B,GOSSART,366.301282051
Earlymorning,5,B,GLOBE,481.666666667
Earlymorning,5,B,GLIBERT,314.204545455
Earlymorning,5,B,GILSON,334.919739696
Earlymorning,5,B,GERSIS,385
Earlymorning,5,B,GERMOIR,337.825242718
Earlymorning,5,B,GEORGES HENRI,318.607487923
Earlymorning,5,B,GEORGES BRUGMANN,297.876712329
Earlymorning,5,B,GEO BERNIER,285.262734584
Earlymorning,5,B,GENOT,282.021739130
Earlymorning,5,B,GENEVE,326.092905405
Earlymorning,5,B,GEEFS,283.5625
Earlymorning,5,B,GAZELLE,522.576923077
Earlymorning,5,B,GAULOIS,342.744376278
Earlymorning,5,B,GATTI DE GAMOND,434.769784173
Earlymorning,5,B,GARE FOREST-EST,329.014134276
Earlymorning,5,B,GARE DU NORD,353.102292769
Earlymorning,5,B,GARE DU MIDI,338.874379345
Earlymorning,5,B,GARE DE SAINT-JOB,397.827067669
Earlymorning,5,B,GARE DE LINKEBEEK,442.325
Earlymorning,5,B,GARE DE L'OUEST,304.724867725
Earlymorning,5,B,GARE DE JETTE,445.258474576
Earlymorning,5,B,GARE DE HAREN-SUD,210.886970173
Earlymorning,5,B,GARE DE BOCKSTAEL,312.613382900
Earlymorning,5,B,GARE DE BERCHEM,338.458471761
Earlymorning,5,B,GARE D'EVERE,654.935483871
Earlymorning,5,B,GARE CENTRALE,319.809917355
Earlymorning,5,B,GARDON,548.577777778
Earlymorning,5,B,GANSHOREN-SPORT,330.096385542
Earlymorning,5,B,FUTAIE,428.371428571
Earlymorning,5,B,FUSS,775.818181818
Earlymorning,5,B,FRUITS,243.426146010
Earlymorning,5,B,FROISSART,335.648854962
Earlymorning,5,B,FRANS HALS,604.046153846
Earlymorning,5,B,FRANS COURTENS,338.856223176
Earlymorning,5,B,FRAITEUR,242.420560748
Earlymorning,5,B,FORUM,496.869257951
Earlymorning,5,B,FORT-JACO,329.214285714
Earlymorning,5,B,FORESTOISE,415.953846154
Earlymorning,5,B,FORESTERIE,571.625
Earlymorning,5,B,FOREST NATIONAL,392.823151125
Earlymorning,5,B,FOREST CENTRE,325.037807183
Earlymorning,5,B,FOREST (BERVOETS),352.868556701
Earlymorning,5,B,FONSON,228.024390244
Earlymorning,5,B,FLORIDE,459.175879397
Earlymorning,5,B,FLAGEY,349.194756554
Earlymorning,5,B,FIRMIN LECHARLIER,355.314285714
Earlymorning,5,B,FEVRIER,294.870503597
Earlymorning,5,B,FETIS,438.461538462
Earlymorning,5,B,FERNAND LEGER,439.834319527
Earlymorning,5,B,FERNAND COCQ,310.632978723
Earlymorning,5,B,FERME NOS PILIFS,271.364035088
Earlymorning,5,B,FAUCONNERIE,341.074074074
Earlymorning,5,B,EVERE SHOPPING,271.406565657
Earlymorning,5,B,EUGENE TOUSSAINT,447.52
Earlymorning,5,B,ETTERBEEK GARE,318.401069519
Earlymorning,5,B,ETANGS NOIRS,314.702020202
Earlymorning,5,B,ETANGS D'IXELLES,263.060240964
Earlymorning,5,B,ETANGS BOITSFORT,399.644444444
Earlymorning,5,B,ETANGS,447.827586207
Earlymorning,5,B,ESPLANADE,517.882352941
Earlymorning,5,B,ERNEST LAUDE,236.783216783
Earlymorning,5,B,ERASME,492.804347826
Earlymorning,5,B,EQUIPAGES,483.090909091
Earlymorning,5,B,ENTREPOT,386.936170213
Earlymorning,5,B,ENNEPETAL,349.020979021
Earlymorning,5,B,ENGELAND,327.512315271
Earlymorning,5,B,EMILE DELVA,386.070175439
Earlymorning,5,B,ELOY,357.407407407
Earlymorning,5,B,ELEPHANT,422.564814815
Earlymorning,5,B,ELBERS,206.633237822
Earlymorning,5,B,EGLISE ST-JULIEN,429.833333333
Earlymorning,5,B,EGIDE VAN OPHEM,83.636363636
Earlymorning,5,B,EGGERGAT,59.5625
Earlymorning,5,B,EENENS,258.069364162
Earlymorning,5,B,EDDY MERCKX,583.826923077
Earlymorning,5,B,DUYSBURGH,384.163934426
Earlymorning,5,B,DUNETTE,381.347328244
Earlymorning,5,B,DUNANT,279.405479452
Earlymorning,5,B,DUDEN,388.506382979
Earlymorning,5,B,DUCHESSE BRABANT,353.118309859
Earlymorning,5,B,DUBOIS,282.354755784
Earlymorning,5,B,DROSSART,276.543378995
Earlymorning,5,B,DROGENBOS-SHOP.,247.333333333
Earlymorning,5,B,DRIES,473.428571429
Earlymorning,5,B,DREVE DE NIVELLES,851.454545455
Earlymorning,5,B,DOUVRES,280.872037915
Earlymorning,5,B,DORENT,623.28125
Earlymorning,5,B,DON BOSCO,382.693069307
Earlymorning,5,B,DOMAINE,382.482954545
Earlymorning,5,B,DOCKS BRUXSEL,269.010335917
Earlymorning,5,B,DIVIN SAUVEUR,337.276785714
Earlymorning,5,B,DIRECTOIRE,377.8125
Earlymorning,5,B,DIGUE DU CANAL,384.596736597
Earlymorning,5,B,DIEUDONNE LEFEVRE,431.682352941
Earlymorning,5,B,DIELEGHEM,368.24
Earlymorning,5,B,DIEGEMSTRAAT,302.098958333
Earlymorning,5,B,DIAMANT,397.786496350
Earlymorning,5,B,DIABOLO,465.923076923
Earlymorning,5,B,DIABLOTINS,330.919708029
Earlymorning,5,B,DEUX GARES,350.882352941
Earlymorning,5,B,DEUX CHAUSSEES,461.974358974
Earlymorning,5,B,DESTOUVELLES,230.456140351
Earlymorning,5,B,DEPORTES,369.047619048
Earlymorning,5,B,DEMINEURS,389.747826087
Earlymorning,5,B,DEMEY,391.410714286
Earlymorning,5,B,DELTA,205.787965616
Earlymorning,5,B,DELPORTE,354.995348837
Earlymorning,5,B,DELHOVE,332.236842105
Earlymorning,5,B,DELACROIX,308.675675676
Earlymorning,5,B,DEGROOFF,303.796592119
Earlymorning,5,B,DECROLY,354.693203883
Earlymorning,5,B,DEBUSSY,502.386363636
Earlymorning,5,B,DE WANSIJN,285.783132530
Earlymorning,5,B,DE WAND,380.485757121
Earlymorning,5,B,DE VILLEGAS,371.625
Earlymorning,5,B,DE LINDE,177.184986595
Earlymorning,5,B,DE HEYN,293.663013699
Earlymorning,5,B,DE BROUCKERE,287.030317613
Earlymorning,5,B,DE BEJAR,275.931034483
Earlymorning,5,B,DANSAERT,344.370370370
Earlymorning,5,B,DAILLY,387.841463415
Earlymorning,5,B,DA VINCI,296.083052750
Earlymorning,5,B,CUREGHEM,270.013100437
Earlymorning,5,B,CROSSING,299.250783699
Earlymorning,5,B,CROIX DE GUERRE,199.106557377
Earlymorning,5,B,CROCQ,387.726072607
Earlymorning,5,B,CRAETBOS,468.55625
Earlymorning,5,B,CPAS GANSHOREN,300.464285714
Earlymorning,5,B,COTEAUX,359.990415335
Earlymorning,5,B,CORTENBACH,197.146627566
Earlymorning,5,B,CONSCIENCE,229.8
Earlymorning,5,B,CONDOR,239.309302326
Earlymorning,5,B,COMTE DE FLANDRE,450.934579439
Earlymorning,5,B,COLONEL BOURG,336.841201717
Earlymorning,5,B,COLLEGE ST-PIERRE,854.3125
Earlymorning,5,B,COLLEGE S.-COEUR,398.771929825
Earlymorning,5,B,COLIGNON,348.416107383
Earlymorning,5,B,COGHEN,641.416666667
Earlymorning,5,B,CLOVIS,366.923728814
Earlymorning,5,B,CLINIQUES-UCL,333.099173554
Earlymorning,5,B,CLEMENCEAU,305.186170213
Earlymorning,5,B,CLEMENCE EVERARD,591.444444444
Earlymorning,5,B,CLAYS,794.263157895
Earlymorning,5,B,CLAESSENS,367.895454545
Earlymorning,5,B,CIMETIERES,213.722222222
Earlymorning,5,B,CIM. DE MOLENBEEK,341.6171875
Earlymorning,5,B,CIM. DE JETTE,449.516853933
Earlymorning,5,B,CIM. DE BRUXELLES,306.720677146
Earlymorning,5,B,CIM. D'IXELLES,228.228187919
Earlymorning,5,B,CICERON,626.428571429
Earlymorning,5,B,CHOPIN,373.621621622
Earlymorning,5,B,CHIREC,240.920398010
Earlymorning,5,B,CHEVALERIE,442.68
Earlymorning,5,B,CHENAIE,259.729508197
Earlymorning,5,B,CHEMIN VERT,362.108187135
Earlymorning,5,B,CHEMIN DE FER,282.211340206
Earlymorning,5,B,CHAZAL,250.291845494
Earlymorning,5,B,CHAUMONTEL,240.540229885
Earlymorning,5,B,CHASSEURS ARDEN.,709.577464789
Earlymorning,5,B,CHARROI,332.561527581
Earlymorning,5,B,CHARMILLE,424.256756757
Earlymorning,5,B,CHAPELLE,326.327067669
Earlymorning,5,B,CHANT D'OISEAU,932.625
Earlymorning,5,B,CESAR DE PAEPE,374.055045872
Earlymorning,5,B,CERISAIE,357.230158730
Earlymorning,5,B,CERIA,899.114285714
Earlymorning,5,B,CERES,291.715116279
Earlymorning,5,B,CAVELL,264.939759036
Earlymorning,5,B,CARREFOUR STALLE,81.035714286
Earlymorning,5,B,CARLI,234.056603774
Earlymorning,5,B,CARENE,347.563748080
Earlymorning,5,B,CAPRICORNE,295.048387097
Earlymorning,5,B,CANDRIES,307.232790989
Earlymorning,5,B,CAMPUS CERIA,556
Earlymorning,5,B,CALYPSO 2000,408.980099502
Earlymorning,5,B,CABRIS,495.236111111
Earlymorning,5,B,BUYL,263.281345566
Earlymorning,5,B,BUEDTS,392.701492537
Earlymorning,5,B,BUDA,267.712598425
Earlymorning,5,B,BUANDERIE,277.636363636
Earlymorning,5,B,BRUSSELS AIRPORT,283.369731801
Earlymorning,5,B,BRUNARD,303.765957447
Earlymorning,5,B,BROEREN,328.472222222
Earlymorning,5,B,BROEK,119.333333333
Earlymorning,5,B,BRILLANT,435.926470588
Earlymorning,5,B,BRESIL,495.040816327
Earlymorning,5,B,BREMER,385.107462687
Earlymorning,5,B,BRAVES,363.247422680
Earlymorning,5,B,BRAEMT,273.419689119
Earlymorning,5,B,BRABANCONNE,352.910750507
Earlymorning,5,B,BOZAR,380.884615385
Earlymorning,5,B,BOURSE,313.211155378
Earlymorning,5,B,BOURGET,381.558139535
Earlymorning,5,B,BOURDON,378.075757576
Earlymorning,5,B,BOULEAUX,460.444444444
Earlymorning,5,B,BOULE ET BILL,433.516129032
Earlymorning,5,B,BOSSUET,234.647058824
Earlymorning,5,B,BOSSAERT-BASILIQ.,335.674496644
Earlymorning,5,B,BORNE,411.030701754
Earlymorning,5,B,BORDET STATION,244.324242424
Earlymorning,5,B,BOONDAEL GARE,408.869565217
Earlymorning,5,B,BONAVENTURE,414.958333333
Earlymorning,5,B,BON AIR,794.441176471
Earlymorning,5,B,BOLLINCKX,513.580645161
Earlymorning,5,B,BOIS DES ILES,354.814671815
Earlymorning,5,B,BOILEAU,938.333333333
Earlymorning,5,B,BOCKSTAEL,398.011647255
Earlymorning,5,B,BLYCKAERTS,351.268343816
Earlymorning,5,B,BLOKKEN,313.248201439
Earlymorning,5,B,BIZET,372.25
Earlymorning,5,B,BIPLAN,218.409972299
Earlymorning,5,B,BIGARREAUX,423.896551724
Earlymorning,5,B,BIENFAITEURS,254.381578947
